Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F
"10","Australia","176","Beans, dry","5419","Yield","hg/ha","5525.000000","Fc","11001.000000","Fc","5151.000000","Fc","5939.000000","Fc","2026.000000","Fc","4686.000000","Fc","6046.000000","Fc","2087.000000","Fc","4806.000000","Fc","2414.000000","Fc","7732.000000","Fc","1891.000000","Fc","5614.000000","Fc","8759.000000","Fc","7987.000000","Fc","7219.000000","Fc","7937.000000","Fc","10389.000000","Fc","3572.000000","Fc","6494.000000","Fc","10097.000000","Fc","2271.000000","Fc","6558.000000","Fc","6223.000000","Fc","4613.000000","Fc","4124.000000","Fc","5901.000000","Fc","5407.000000","Fc","5846.000000","Fc","5611.000000","Fc","6942.000000","Fc","5000.000000","Fc","11475.000000","Fc","5381.000000","Fc","5645.000000","Fc","9450.000000","Fc","8409.000000","Fc","9815.000000","Fc","9038.000000","Fc","11154.000000","Fc","10593.000000","Fc","7923.000000","Fc","19492.000000","Fc","17263.000000","Fc","13125.000000","Fc","12857.000000","Fc","6449.000000","Fc","10111.000000","Fc","9262.000000","Fc","7546.000000","Fc","8091.000000","Fc","9211.000000","Fc","9143.000000","Fc","9143.000000","Fc","9444.000000","Fc","7674.000000","Fc","8652.000000","Fc","8919.000000","Fc","8577.000000","Fc"
"10","Australia","176","Beans, dry","5510","Production","tonnes","447.000000","","890.000000","","1042.000000","","721.000000","","246.000000","","948.000000","","1468.000000","","846.000000","","2531.000000","","1121.000000","","6504.000000","","1799.000000","","2539.000000","","2829.000000","","6064.000000","","5937.000000","","8223.000000","","4970.000000","","1535.000000","","2152.000000","","5745.000000","","4940.000000","","15095.000000","","18912.000000","","18918.000000","","23889.000000","","21382.000000","","20708.000000","","14365.000000","","16714.000000","","22336.000000","","19000.000000","","31900.000000","","20500.000000","","23200.000000","","49800.000000","","37000.000000","","53000.000000","","47000.000000","","58000.000000","","50000.000000","","38900.000000","","52000.000000","","58000.000000","","53000.000000","","36000.000000","","28565.000000","","45500.000000","","50557.000000","","65200.000000","","44500.000000","","35000.000000","","32000.000000","","32000.000000","","122953.000000","","99000.000000","","74347.000000","Im","70932.000000","Im","73470.000000","Im"
"10","Australia","414","Beans, green","5312","Area harvested","ha","8498.000000","","9467.000000","","11139.000000","","6755.000000","","7009.000000","","7314.000000","","7540.000000","","7990.000000","","8104.000000","","7492.000000","","7972.000000","","7512.000000","","8311.000000","","8601.000000","","7623.000000","","7338.000000","","6953.000000","","8071.000000","","7059.000000","","6323.000000","","7093.000000","","6746.000000","","6701.000000","","6322.000000","","5624.000000","","5991.000000","","6010.000000","","6974.000000","","7330.000000","","6413.000000","","6778.000000","","6728.000000","","6500.000000","F","6300.000000","F","6057.000000","","7102.000000","","7899.000000","","6623.000000","","5917.000000","","6649.000000","","6632.000000","","6569.000000","","6951.000000","","7097.000000","","6004.000000","","7146.000000","","4978.000000","","4962.000000","","5249.000000","","5925.000000","Im","6504.000000","","7000.000000","F","5940.000000","","5997.000000","","6210.000000","","6795.000000","","7661.000000","","7172.000000","","8121.000000",""
"10","Australia","414","Beans, green","5419","Yield","hg/ha","37468.000000","Fc","36318.000000","Fc","31768.000000","Fc","45578.000000","Fc","44118.000000","Fc","51280.000000","Fc","42306.000000","Fc","47824.000000","Fc","49202.000000","Fc","45226.000000","Fc","47801.000000","Fc","47302.000000","Fc","46808.000000","Fc","46276.000000","Fc","52672.000000","Fc","49588.000000","Fc","47999.000000","Fc","55792.000000","Fc","48600.000000","Fc","53758.000000","Fc","48748.000000","Fc","49600.000000","Fc","48144.000000","Fc","49170.000000","Fc","54303.000000","Fc","49050.000000","Fc","54456.000000","Fc","50908.000000","Fc","52404.000000","Fc","46660.000000","Fc","47943.000000","Fc","47611.000000","Fc","47692.000000","Fc","47619.000000","Fc","48550.000000","Fc","45077.000000","Fc","47612.000000","Fc","53695.000000","Fc","51344.000000","Fc","51878.000000","Fc","49445.000000","Fc","51280.000000","Fc","49814.000000","Fc","43848.000000","Fc","56084.000000","Fc","53006.000000","Fc","57943.000000","Fc","54246.000000","Fc","52922.000000","Fc","52911.000000","Fc","50563.000000","Fc","50000.000000","Fc","61896.000000","Fc","49263.000000","Fc","54823.000000","Fc","52393.000000","Fc","54005.000000","Fc","64003.000000","Fc","54294.000000","Fc"
"10","Australia","414","Beans, green","5510","Production","tonnes","31840.000000","","34382.000000","","35386.000000","","30788.000000","","30922.000000","","37506.000000","","31899.000000","","38211.000000","","39873.000000","","33883.000000","","38107.000000","","35533.000000","","38902.000000","","39802.000000","","40152.000000","","36388.000000","","33374.000000","","45030.000000","","34307.000000","","33991.000000","","34577.000000","","33460.000000","","32261.000000","","31085.000000","","30540.000000","","29386.000000","","32728.000000","","35503.000000","","38412.000000","","29923.000000","","32496.000000","","32033.000000","","31000.000000","F","30000.000000","F","29407.000000","","32014.000000","","37609.000000","","35562.000000","","30380.000000","","34494.000000","","32792.000000","","33686.000000","","34626.000000","","31119.000000","","33673.000000","","37878.000000","","28844.000000","","26917.000000","","27779.000000","","31350.000000","Im","32886.000000","","35000.000000","F","36766.000000","","29543.000000","","34045.000000","","35601.000000","","41373.000000","","45903.000000","","44092.000000",""
"10","Australia","558","Berries nes","5312","Area harvested","ha","216.000000","","227.000000","","229.000000","","186.000000","","174.000000","","193.000000","","149.000000","","161.000000","","148.000000","","150.000000","F","161.000000","","138.000000","","125.000000","F","121.000000","","112.000000","","105.000000","","87.000000","","86.000000","","85.000000","","110.000000","","99.000000","","99.000000","","100.000000","F","100.000000","F","100.000000","F","100.000000","F","161.000000","","194.000000","","216.000000","","190.000000","","236.000000","","364.000000","","400.000000","F","300.000000","F","243.000000","Im","298.000000","Im","302.000000","Im","336.000000","Im","358.000000","Im","349.000000","Im","392.000000","Im","350.000000","F","500.000000","F","650.000000","F","800.000000","F","950.000000","F","953.000000","","900.000000","F","787.000000","","300.000000","F","895.000000","","900.000000","F","850.000000","F","1146.000000","Im","1372.000000","Im","2430.000000","","1840.000000","Im","1574.000000","Im","1644.000000","Im"
"10","Australia","558","Berries nes","5419","Yield","hg/ha","71991.000000","Fc","52379.000000","Fc","48603.000000","Fc","44785.000000","Fc","46609.000000","Fc","45130.000000","Fc","50671.000000","Fc","45466.000000","Fc","47703.000000","Fc","53333.000000","Fc","47329.000000","Fc","52464.000000","Fc","48000.000000","Fc","49504.000000","Fc","36875.000000","Fc","46476.000000","Fc","45977.000000","Fc","46512.000000","Fc","47059.000000","Fc","54545.000000","Fc","40404.000000","Fc","40404.000000","Fc","30000.000000","Fc","30000.000000","Fc","30000.000000","Fc","30000.000000","Fc","23168.000000","Fc","20000.000000","Fc","12639.000000","Fc","46158.000000","Fc","20466.000000","Fc","32555.000000","Fc","32500.000000","Fc","33333.000000","Fc","32922.000000","Fc","32987.000000","Fc","33013.000000","Fc","32768.000000","Fc","32458.000000","Fc","32521.000000","Fc","32526.000000","Fc","28571.000000","Fc","30000.000000","Fc","30769.000000","Fc","31250.000000","Fc","31579.000000","Fc","36086.000000","Fc","35556.000000","Fc","36341.000000","Fc","40000.000000","Fc","36458.000000","Fc","36111.000000","Fc","37647.000000","Fc","34302.000000","Fc","33251.000000","Fc","28021.000000","Fc","31353.000000","Fc","31989.000000","Fc","30608.000000","Fc"
"10","Australia","558","Berries nes","5510","Production","tonnes","1555.000000","","1189.000000","","1113.000000","","833.000000","","811.000000","","871.000000","","755.000000","","732.000000","","706.000000","","800.000000","F","762.000000","","724.000000","","600.000000","F","599.000000","","413.000000","","488.000000","","400.000000","F","400.000000","F","400.000000","F","600.000000","F","400.000000","F","400.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","373.000000","","388.000000","","273.000000","","877.000000","","483.000000","","1185.000000","","1300.000000","F","1000.000000","F","800.000000","F","983.000000","Im","997.000000","Im","1101.000000","Im","1162.000000","Im","1135.000000","Im","1275.000000","Im","1000.000000","F","1500.000000","F","2000.000000","F","2500.000000","F","3000.000000","F","3439.000000","","3200.000000","F","2860.000000","","1200.000000","F","3263.000000","","3250.000000","F","3200.000000","F","3931.000000","Im","4562.000000","Im","6809.000000","","5769.000000","Im","5035.000000","Im","5032.000000","Im"
"10","Australia","552","Blueberries","5312","Area harvested","ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202.000000","Im","212.000000","Im",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M","424.000000","","348.000000","","400.000000","","377.000000","","507.000000","","547.000000","","855.000000","","766.000000","Im","660.000000","","727.000000","Im","731.000000","","957.000000","Im","1116.000000","Im","1348.000000","Im","1566.000000","Im","1822.000000","Im","2010.000000","Im","1571.000000","Im","1675.000000","Im"
"10","Australia","552","Blueberries","5419","Yield","hg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53564.000000","Fc","52453.000000","Fc",,,,,,,,,,,,,,,,,"48585.000000","Fc","43448.000000","Fc","40125.000000","Fc","41989.000000","Fc","34793.000000","Fc","42340.000000","Fc","37883.000000","Fc","38930.000000","Fc","37909.000000","Fc","38803.000000","Fc","39713.000000","Fc","38433.000000","Fc","38127.000000","Fc","37240.000000","Fc","37178.000000","Fc","37377.000000","Fc","37179.000000","Fc","36970.000000","Fc","36770.000000","Fc"
"10","Australia","552","Blueberries","5510","Production","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1082.000000","Im","1112.000000","Im",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M","2060.000000","","1512.000000","","1605.000000","","1583.000000","","1764.000000","","2316.000000","","3239.000000","","2982.000000","Im","2502.000000","","2821.000000","Im","2903.000000","","3678.000000","Im","4255.000000","Im","5020.000000","Im","5822.000000","Im","6810.000000","","7473.000000","Im","5808.000000","Im","6159.000000","Im"
"10","Australia","181","Broad beans, horse beans, dry","5312","Area harvested","ha","400.000000","F","405.000000","","405.000000","","202.000000","","202.000000","","206.000000","","202.000000","","202.000000","F","202.000000","","202.000000","","200.000000","F","200.000000","F","233.000000","","189.000000","","6360.000000","","15038.000000","","6835.000000","","12000.000000","","10000.000000","","10000.000000","","11300.000000","","18800.000000","","22300.000000","","33400.000000","","19400.000000","","38000.000000","","51101.000000","","51537.000000","","45670.000000","","57008.000000","","58100.000000","","82000.000000","","87000.000000","","86000.000000","","80400.000000","","97000.000000","","154800.000000","","135300.000000","","146800.000000","","178000.000000","","180000.000000","","175073.000000","","155000.000000","","194500.000000","","183000.000000","","186637.000000","","133000.000000","","125294.000000","","129000.000000","","162628.000000","","151437.000000","","202900.000000","","152100.000000","","163900.000000","","220267.000000","","232732.000000","","313051.000000","","233967.000000","","196000.000000",""
"10","Australia","181","Broad beans, horse beans, dry","5419","Yield","hg/ha","3925.000000","Fc","12198.000000","Fc","8864.000000","Fc","9010.000000","Fc","11188.000000","Fc","12621.000000","Fc","6238.000000","Fc","4950.000000","Fc","4653.000000","Fc","5743.000000","Fc","5500.000000","Fc","5750.000000","Fc","6438.000000","Fc","6349.000000","Fc","6344.000000","Fc","3677.000000","Fc","4497.000000","Fc","5000.000000","Fc","6000.000000","Fc","8500.000000","Fc","7965.000000","Fc","5426.000000","Fc","2691.000000","Fc","3084.000000","Fc","14794.000000","Fc","16553.000000","Fc","14260.000000","Fc","12436.000000","Fc","16113.000000","Fc","10563.000000","Fc","11084.000000","Fc","12073.000000","Fc","15517.000000","Fc","5814.000000","Fc","15871.000000","Fc","17608.000000","Fc","10510.000000","Fc","14361.000000","Fc","15422.000000","Fc","14213.000000","Fc","19444.000000","Fc","8414.000000","Fc","17871.000000","Fc","8612.000000","Fc","17978.000000","Fc","5787.000000","Fc","10376.000000","Fc","10755.000000","Fc","16845.000000","Fc","19945.000000","Fc","17704.000000","Fc","18590.000000","Fc","21545.000000","Fc","19994.000000","Fc","13646.000000","Fc","20778.000000","Fc","13276.000000","Fc","9976.000000","Fc","16684.000000","Fc"
"10","Australia","181","Broad beans, horse beans, dry","5510","Production","tonnes","157.000000","","494.000000","","359.000000","","182.000000","","226.000000","","260.000000","","126.000000","","100.000000","F","94.000000","","116.000000","","110.000000","F","115.000000","F","150.000000","F","120.000000","F","4035.000000","","5530.000000","","3074.000000","","6000.000000","F","6000.000000","F","8500.000000","F","9000.000000","F","10200.000000","F","6000.000000","","10300.000000","","28700.000000","","62900.000000","","72870.000000","","64090.000000","","73586.000000","","60217.000000","","64400.000000","","99000.000000","","135000.000000","","50000.000000","","127600.000000","","170800.000000","","162700.000000","","194300.000000","","226400.000000","","253000.000000","","350000.000000","","147313.000000","","277000.000000","","167500.000000","","329000.000000","","108000.000000","","138000.000000","","134749.000000","","217300.000000","","324365.000000","","268100.000000","","377200.000000","","327700.000000","","327700.000000","","300574.000000","","483578.000000","","415591.000000","","233417.000000","","327000.000000",""
"10","Australia","358","Cabbages and other brassicas","5312","Area harvested","ha","2260.000000","","2374.000000","","2505.000000","","2411.000000","","2394.000000","","2506.000000","","2407.000000","","2599.000000","","2585.000000","","2556.000000","","2714.000000","","2630.000000","","2762.000000","","2903.000000","","2724.000000","","2763.000000","","2958.000000","","3190.000000","","3041.000000","","2460.000000","","2669.000000","","2987.000000","","3019.000000","","2867.000000","","2720.000000","","2890.000000","","2771.000000","","2588.000000","","2625.000000","","2665.000000","","2649.000000","","2480.000000","","2007.000000","","2109.000000","","2379.000000","","2493.000000","","2152.000000","","2029.000000","","1671.000000","","1799.000000","","2881.000000","","2809.000000","","2509.000000","Im","2279.000000","Im","2100.000000","F","3446.000000","","3472.000000","","1888.000000","","3446.000000","","3091.000000","Im","3186.000000","Im","3260.000000","Im","3378.000000","Im","5083.000000","","3141.000000","Im","2343.000000","","2801.000000","","2793.000000","","2515.000000",""
"10","Australia","358","Cabbages and other brassicas","5419","Yield","hg/ha","262876.000000","Fc","268555.000000","Fc","268299.000000","Fc","277777.000000","Fc","293417.000000","Fc","308751.000000","Fc","291267.000000","Fc","284990.000000","Fc","270542.000000","Fc","267132.000000","Fc","279153.000000","Fc","268510.000000","Fc","254681.000000","Fc","291991.000000","Fc","270228.000000","Fc","267264.000000","Fc","274138.000000","Fc","417743.000000","Fc","265077.000000","Fc","316821.000000","Fc","282907.000000","Fc","252069.000000","Fc","265667.000000","Fc","273251.000000","Fc","286088.000000","Fc","286931.000000","Fc","290473.000000","Fc","364335.000000","Fc","319829.000000","Fc","308784.000000","Fc","322163.000000","Fc","304593.000000","Fc","321530.000000","Fc","335766.000000","Fc","319676.000000","Fc","305708.000000","Fc","306696.000000","Fc","309088.000000","Fc","354105.000000","Fc","383546.000000","Fc","346782.000000","Fc","331933.000000","Fc","335082.000000","Fc","337867.000000","Fc","371429.000000","Fc","301802.000000","Fc","303658.000000","Fc","378919.000000","Fc","295757.000000","Fc","311689.000000","Fc","306108.000000","Fc","302227.000000","Fc","295145.000000","Fc","215680.000000","Fc","309309.000000","Fc","373453.000000","Fc","353809.000000","Fc","332535.000000","Fc","320553.000000","Fc"
"10","Australia","358","Cabbages and other brassicas","5510","Production","tonnes","59410.000000","","63755.000000","","67209.000000","","66972.000000","","70244.000000","","77373.000000","","70108.000000","","74069.000000","","69935.000000","","68279.000000","","75762.000000","","70618.000000","","70343.000000","","84765.000000","","73610.000000","","73845.000000","","81090.000000","","133260.000000","","80610.000000","","77938.000000","","75508.000000","","75293.000000","","80205.000000","","78341.000000","","77816.000000","","82923.000000","","80490.000000","","94290.000000","","83955.000000","","82291.000000","","85341.000000","","75539.000000","","64531.000000","","70813.000000","","76051.000000","","76213.000000","","66001.000000","","62714.000000","","59171.000000","","69000.000000","","99908.000000","","93240.000000","","84072.000000","Im","77000.000000","F","78000.000000","F","104001.000000","","105430.000000","","71540.000000","","101918.000000","","96343.000000","Im","97526.000000","Im","98526.000000","Im","99700.000000","Im","109630.000000","","97154.000000","Im","87500.000000","","99102.000000","","92877.000000","","80619.000000",""
